"","ohi_rgn","species","rgn_typ","rgn_nam","probability"
"36899",154,"Lethrinus obsoletus","eez","Niue",0.5
"36900",155,"Lethrinus obsoletus","eez","Tonga",0.5
"36901",156,"Lethrinus obsoletus","eez","Tokelau",0.5
"36902",157,"Lethrinus obsoletus","eez","Phoenix Group",0.5
"36903",158,"Lethrinus obsoletus","eez","Howland Island and Baker Island",0.5
"36904",159,"Lethrinus obsoletus","eez","Johnston Atoll",0.5
"36905",161,"Lethrinus obsoletus","eez","Wallis and Futuna",0.5
"36906",163,"Lethrinus obsoletus","eez","United States",0.5
"36907",191,"Lethrinus obsoletus","eez","Iran",0.5
"36908",202,"Lethrinus obsoletus","eez","Tanzania",0.5
"36909",203,"Lethrinus obsoletus","eez","India",0.5
"36910",205,"Lethrinus obsoletus","eez","Myanmar",0.5
"36911",206,"Lethrinus obsoletus","eez","Malaysia",0.5
"36912",207,"Lethrinus obsoletus","eez","Vietnam",0.5
"36913",209,"Lethrinus obsoletus","eez","China",0.5
"36914",210,"Lethrinus obsoletus","eez","Japan",0.5
"36915",212,"Lethrinus obsoletus","eez","Kiribati",0.5
"36916",216,"Lethrinus obsoletus","eez","Indonesia",0.5
"36917",231,"Lethrinus obsoletus","eez","East Timor",0.5
"36918",237,"Lethrinus obsoletus","eez","Oecussi Ambeno",0.5
"36919",247,"Lethrinus obsoletus","eez","Brunei",0.5
"36920",269,"Lethrinus obsoletus","fao","Indian Ocean, Western",0.5
"36921",1,"Lethrinus obsoletus","eez","Cocos Islands",0
"36922",2,"Lethrinus obsoletus","eez","Christmas Island",0
"36923",5,"Lethrinus obsoletus","eez","New Caledonia",0
"36924",6,"Lethrinus obsoletus","eez","Vanuatu",0
"36925",7,"Lethrinus obsoletus","eez","Solomon Islands",0
"36926",8,"Lethrinus obsoletus","eez","Palau",0
"36927",9,"Lethrinus obsoletus","eez","Micronesia",0
"36928",10,"Lethrinus obsoletus","eez","Nauru",0
"36929",11,"Lethrinus obsoletus","eez","Marshall Islands",0
"36930",12,"Lethrinus obsoletus","eez","Wake Island",0
"36931",13,"Lethrinus obsoletus","eez","Northern Mariana Islands and Guam",0
"36932",14,"Lethrinus obsoletus","eez","Taiwan",0
"36933",15,"Lethrinus obsoletus","eez","Philippines",0
"36934",16,"Lethrinus obsoletus","eez","Australia",0
"36935",17,"Lethrinus obsoletus","eez","Papua New Guinea",0
"36936",18,"Lethrinus obsoletus","eez","Fiji",0
"36937",19,"Lethrinus obsoletus","eez","Tuvalu",0
"36938",24,"Lethrinus obsoletus","eez","Cambodia",0
"36939",25,"Lethrinus obsoletus","eez","Thailand",0
"36940",26,"Lethrinus obsoletus","eez","Andaman and Nicobar",0
"36941",28,"Lethrinus obsoletus","eez","Comoro Islands",0
"36942",29,"Lethrinus obsoletus","eez","Mayotte",0
"36943",30,"Lethrinus obsoletus","eez","Glorioso Islands",0
"36944",31,"Lethrinus obsoletus","eez","Seychelles",0
"36945",32,"Lethrinus obsoletus","eez","R_union",0
"36946",33,"Lethrinus obsoletus","eez","Juan de Nova Island",0
"36947",34,"Lethrinus obsoletus","eez","Bassas da India",0
"36948",35,"Lethrinus obsoletus","eez","Ile Europa",0
"36949",36,"Lethrinus obsoletus","eez","Ile Tromelin",0
"36950",37,"Lethrinus obsoletus","eez","Mauritius",0
"36951",38,"Lethrinus obsoletus","eez","British Indian Ocean Territory",0
"36952",39,"Lethrinus obsoletus","eez","Maldives",0
"36953",40,"Lethrinus obsoletus","eez","Sri Lanka",0
"36954",41,"Lethrinus obsoletus","eez","Mozambique",0
"36955",42,"Lethrinus obsoletus","eez","Madagascar",0
"36956",43,"Lethrinus obsoletus","eez","Kenya",0
"36957",44,"Lethrinus obsoletus","eez","Somalia",0
"36958",45,"Lethrinus obsoletus","eez","Eritrea",0
"36959",46,"Lethrinus obsoletus","eez","Djibouti",0
"36960",47,"Lethrinus obsoletus","eez","Yemen",0
"36961",48,"Lethrinus obsoletus","eez","Oman",0
"36962",49,"Lethrinus obsoletus","eez","Sudan",0
"36963",50,"Lethrinus obsoletus","eez","Saudi Arabia",0
"36964",53,"Lethrinus obsoletus","eez","Pakistan",0
"36965",54,"Lethrinus obsoletus","eez","United Arab Emirates",0
"36966",107,"Lethrinus obsoletus","eez","Clipperton Island",0
"36967",129,"Lethrinus obsoletus","eez","Panama",0
"36968",130,"Lethrinus obsoletus","eez","Costa Rica",0
"36969",131,"Lethrinus obsoletus","eez","Nicaragua",0
"36970",132,"Lethrinus obsoletus","eez","Colombia",0
"36971",133,"Lethrinus obsoletus","eez","Honduras",0
"36972",134,"Lethrinus obsoletus","eez","El Salvador",0
"36973",135,"Lethrinus obsoletus","eez","Mexico",0
"36974",136,"Lethrinus obsoletus","eez","Guatemala",0
"36975",137,"Lethrinus obsoletus","eez","Ecuador",0
"36976",147,"Lethrinus obsoletus","eez","French Polynesia",0
"36977",148,"Lethrinus obsoletus","eez","Line Group",0
"36978",149,"Lethrinus obsoletus","eez","Jarvis Island",0
"36979",150,"Lethrinus obsoletus","eez","Palmyra Atoll",0
"36980",151,"Lethrinus obsoletus","eez","American Samoa",0
"36981",152,"Lethrinus obsoletus","eez","Samoa",0
"36982",153,"Lethrinus obsoletus","eez","Cook Islands",0
"36983",154,"Lethrinus obsoletus","eez","Niue",0
"36984",155,"Lethrinus obsoletus","eez","Tonga",0
"36985",156,"Lethrinus obsoletus","eez","Tokelau",0
"36986",157,"Lethrinus obsoletus","eez","Phoenix Group",0
"36987",158,"Lethrinus obsoletus","eez","Howland Island and Baker Island",0
"36988",159,"Lethrinus obsoletus","eez","Johnston Atoll",0
"36989",161,"Lethrinus obsoletus","eez","Wallis and Futuna",0
"36990",163,"Lethrinus obsoletus","eez","United States",0
"36991",190,"Lethrinus obsoletus","eez","Qatar",0
"36992",191,"Lethrinus obsoletus","eez","Iran",0
"36993",202,"Lethrinus obsoletus","eez","Tanzania",0
"36994",203,"Lethrinus obsoletus","eez","India",0
"36995",205,"Lethrinus obsoletus","eez","Myanmar",0
"36996",206,"Lethrinus obsoletus","eez","Malaysia",0
"36997",207,"Lethrinus obsoletus","eez","Vietnam",0
"36998",209,"Lethrinus obsoletus","eez","China",0
"36999",210,"Lethrinus obsoletus","eez","Japan",0
"37000",212,"Lethrinus obsoletus","eez","Kiribati",0
"37001",214,"Lethrinus obsoletus","eez","Egypt",0
"37002",216,"Lethrinus obsoletus","eez","Indonesia",0
"37003",231,"Lethrinus obsoletus","eez","East Timor",0
"37004",237,"Lethrinus obsoletus","eez","Oecussi Ambeno",0
"37005",247,"Lethrinus obsoletus","eez","Brunei",0
"37006",269,"Lethrinus obsoletus","fao","Indian Ocean, Western",0
"37007",1,"Lethrinus nebulosus","eez","Cocos Islands",0.5
"37008",2,"Lethrinus nebulosus","eez","Christmas Island",0.5
"37009",5,"Lethrinus nebulosus","eez","New Caledonia",0.5
"37010",6,"Lethrinus nebulosus","eez","Vanuatu",0.5
"37011",7,"Lethrinus nebulosus","eez","Solomon Islands",0.5
"37012",8,"Lethrinus nebulosus","eez","Palau",0.5
"37013",9,"Lethrinus nebulosus","eez","Micronesia",0.5
"37014",10,"Lethrinus nebulosus","eez","Nauru",0.5
"37015",11,"Lethrinus nebulosus","eez","Marshall Islands",0.5
"37016",12,"Lethrinus nebulosus","eez","Wake Island",0.5
"37017",13,"Lethrinus nebulosus","eez","Northern Mariana Islands and Guam",0.5
"37018",14,"Lethrinus nebulosus","eez","Taiwan",0.5
"37019",15,"Lethrinus nebulosus","eez","Philippines",0.5
"37020",16,"Lethrinus nebulosus","eez","Australia",0.5
"37021",17,"Lethrinus nebulosus","eez","Papua New Guinea",0.5
"37022",18,"Lethrinus nebulosus","eez","Fiji",0.5
"37023",19,"Lethrinus nebulosus","eez","Tuvalu",0.5
"37024",24,"Lethrinus nebulosus","eez","Cambodia",0.5
"37025",25,"Lethrinus nebulosus","eez","Thailand",0.5
"37026",26,"Lethrinus nebulosus","eez","Andaman and Nicobar",0.5
"37027",28,"Lethrinus nebulosus","eez","Comoro Islands",0.5
"37028",29,"Lethrinus nebulosus","eez","Mayotte",0.5
"37029",30,"Lethrinus nebulosus","eez","Glorioso Islands",0.5
"37030",31,"Lethrinus nebulosus","eez","Seychelles",0.5
"37031",32,"Lethrinus nebulosus","eez","R_union",0.5
"37032",33,"Lethrinus nebulosus","eez","Juan de Nova Island",0.5
"37033",34,"Lethrinus nebulosus","eez","Bassas da India",0.5
"37034",35,"Lethrinus nebulosus","eez","Ile Europa",0.5
"37035",36,"Lethrinus nebulosus","eez","Ile Tromelin",0.5
"37036",37,"Lethrinus nebulosus","eez","Mauritius",0.5
"37037",38,"Lethrinus nebulosus","eez","British Indian Ocean Territory",0.5
"37038",39,"Lethrinus nebulosus","eez","Maldives",0.5
"37039",40,"Lethrinus nebulosus","eez","Sri Lanka",0.5
"37040",41,"Lethrinus nebulosus","eez","Mozambique",0.5
"37041",42,"Lethrinus nebulosus","eez","Madagascar",0.5
"37042",43,"Lethrinus nebulosus","eez","Kenya",0.5
"37043",44,"Lethrinus nebulosus","eez","Somalia",0.5
"37044",45,"Lethrinus nebulosus","eez","Eritrea",0.5
"37045",46,"Lethrinus nebulosus","eez","Djibouti",0.5
"37046",47,"Lethrinus nebulosus","eez","Yemen",0.5
"37047",48,"Lethrinus nebulosus","eez","Oman",0.5
"37048",49,"Lethrinus nebulosus","eez","Sudan",0.5
"37049",50,"Lethrinus nebulosus","eez","Saudi Arabia",0.5
"37050",53,"Lethrinus nebulosus","eez","Pakistan",0.5
"37051",54,"Lethrinus nebulosus","eez","United Arab Emirates",0.5
"37052",85,"Lethrinus nebulosus","eez","Ascension",0.5
"37053",86,"Lethrinus nebulosus","eez","Saint Helena",0.5
"37054",102,"Lethrinus nebulosus","eez","South Africa",0.5
"37055",107,"Lethrinus nebulosus","eez","Clipperton Island",0.5
"37056",129,"Lethrinus nebulosus","eez","Panama",0.5
"37057",130,"Lethrinus nebulosus","eez","Costa Rica",0.5
"37058",131,"Lethrinus nebulosus","eez","Nicaragua",0.5
"37059",132,"Lethrinus nebulosus","eez","Colombia",0.5
"37060",133,"Lethrinus nebulosus","eez","Honduras",0.5
"37061",134,"Lethrinus nebulosus","eez","El Salvador",0.5
"37062",135,"Lethrinus nebulosus","eez","Mexico",0.5
"37063",136,"Lethrinus nebulosus","eez","Guatemala",0.5
"37064",137,"Lethrinus nebulosus","eez","Ecuador",0.5
"37065",147,"Lethrinus nebulosus","eez","French Polynesia",0.5
"37066",148,"Lethrinus nebulosus","eez","Line Group",0.5
"37067",149,"Lethrinus nebulosus","eez","Jarvis Island",0.5
"37068",150,"Lethrinus nebulosus","eez","Palmyra Atoll",0.5
"37069",151,"Lethrinus nebulosus","eez","American Samoa",0.5
"37070",152,"Lethrinus nebulosus","eez","Samoa",0.5
"37071",153,"Lethrinus nebulosus","eez","Cook Islands",0.5
"37072",155,"Lethrinus nebulosus","eez","Tonga",0.5
"37073",156,"Lethrinus nebulosus","eez","Tokelau",0.5
"37074",157,"Lethrinus nebulosus","eez","Phoenix Group",0.5
"37075",158,"Lethrinus nebulosus","eez","Howland Island and Baker Island",0.5
"37076",159,"Lethrinus nebulosus","eez","Johnston Atoll",0.5
"37077",161,"Lethrinus nebulosus","eez","Wallis and Futuna",0.5
"37078",163,"Lethrinus nebulosus","eez","United States",0.5
"37079",191,"Lethrinus nebulosus","eez","Iran",0.5
"37080",200,"Lethrinus nebulosus","eez","Angola",0.5
"37081",202,"Lethrinus nebulosus","eez","Tanzania",0.5
"37082",203,"Lethrinus nebulosus","eez","India",0.5
"37083",205,"Lethrinus nebulosus","eez","Myanmar",0.5
"37084",206,"Lethrinus nebulosus","eez","Malaysia",0.5
"37085",207,"Lethrinus nebulosus","eez","Vietnam",0.5
"37086",209,"Lethrinus nebulosus","eez","China",0.5
"37087",210,"Lethrinus nebulosus","eez","Japan",0.5
"37088",212,"Lethrinus nebulosus","eez","Kiribati",0.5
"37089",216,"Lethrinus nebulosus","eez","Indonesia",0.5
"37090",231,"Lethrinus nebulosus","eez","East Timor",0.5
"37091",237,"Lethrinus nebulosus","eez","Oecussi Ambeno",0.5
"37092",247,"Lethrinus nebulosus","eez","Brunei",0.5
"37093",267,"Lethrinus nebulosus","fao","Atlantic, Southeast",0.5
"37094",269,"Lethrinus nebulosus","fao","Indian Ocean, Western",0.5
"37095",276,"Lethrinus nebulosus","fao","Pacific, Southwest",0.5
"37096",1,"Lethrinus nebulosus","eez","Cocos Islands",0
"37097",2,"Lethrinus nebulosus","eez","Christmas Island",0
"37098",3,"Lethrinus nebulosus","eez","Norfolk Island",0
"37099",5,"Lethrinus nebulosus","eez","New Caledonia",0
"37100",6,"Lethrinus nebulosus","eez","Vanuatu",0
"37101",7,"Lethrinus nebulosus","eez","Solomon Islands",0
"37102",8,"Lethrinus nebulosus","eez","Palau",0
"37103",9,"Lethrinus nebulosus","eez","Micronesia",0
"37104",10,"Lethrinus nebulosus","eez","Nauru",0
"37105",11,"Lethrinus nebulosus","eez","Marshall Islands",0
"37106",12,"Lethrinus nebulosus","eez","Wake Island",0
"37107",13,"Lethrinus nebulosus","eez","Northern Mariana Islands and Guam",0
"37108",14,"Lethrinus nebulosus","eez","Taiwan",0
"37109",15,"Lethrinus nebulosus","eez","Philippines",0
"37110",16,"Lethrinus nebulosus","eez","Australia",0
"37111",17,"Lethrinus nebulosus","eez","Papua New Guinea",0
"37112",18,"Lethrinus nebulosus","eez","Fiji",0
"37113",19,"Lethrinus nebulosus","eez","Tuvalu",0
"37114",20,"Lethrinus nebulosus","eez","South Korea",0
"37115",24,"Lethrinus nebulosus","eez","Cambodia",0
"37116",25,"Lethrinus nebulosus","eez","Thailand",0
"37117",26,"Lethrinus nebulosus","eez","Andaman and Nicobar",0
"37118",28,"Lethrinus nebulosus","eez","Comoro Islands",0
"37119",29,"Lethrinus nebulosus","eez","Mayotte",0
"37120",30,"Lethrinus nebulosus","eez","Glorioso Islands",0
"37121",31,"Lethrinus nebulosus","eez","Seychelles",0
"37122",32,"Lethrinus nebulosus","eez","R_union",0
"37123",33,"Lethrinus nebulosus","eez","Juan de Nova Island",0
"37124",34,"Lethrinus nebulosus","eez","Bassas da India",0
"37125",35,"Lethrinus nebulosus","eez","Ile Europa",0
"37126",36,"Lethrinus nebulosus","eez","Ile Tromelin",0
"37127",37,"Lethrinus nebulosus","eez","Mauritius",0
"37128",38,"Lethrinus nebulosus","eez","British Indian Ocean Territory",0
"37129",39,"Lethrinus nebulosus","eez","Maldives",0
"37130",40,"Lethrinus nebulosus","eez","Sri Lanka",0
"37131",41,"Lethrinus nebulosus","eez","Mozambique",0
"37132",42,"Lethrinus nebulosus","eez","Madagascar",0
"37133",43,"Lethrinus nebulosus","eez","Kenya",0
"37134",44,"Lethrinus nebulosus","eez","Somalia",0
"37135",45,"Lethrinus nebulosus","eez","Eritrea",0
"37136",46,"Lethrinus nebulosus","eez","Djibouti",0
"37137",47,"Lethrinus nebulosus","eez","Yemen",0
"37138",48,"Lethrinus nebulosus","eez","Oman",0
"37139",49,"Lethrinus nebulosus","eez","Sudan",0
"37140",50,"Lethrinus nebulosus","eez","Saudi Arabia",0
"37141",51,"Lethrinus nebulosus","eez","Kuwait",0
"37142",52,"Lethrinus nebulosus","eez","Bahrain",0
"37143",53,"Lethrinus nebulosus","eez","Pakistan",0
"37144",54,"Lethrinus nebulosus","eez","United Arab Emirates",0
"37145",85,"Lethrinus nebulosus","eez","Ascension",0
"37146",86,"Lethrinus nebulosus","eez","Saint Helena",0
"37147",102,"Lethrinus nebulosus","eez","South Africa",0
"37148",107,"Lethrinus nebulosus","eez","Clipperton Island",0
"37149",129,"Lethrinus nebulosus","eez","Panama",0
"37150",130,"Lethrinus nebulosus","eez","Costa Rica",0
"37151",131,"Lethrinus nebulosus","eez","Nicaragua",0
"37152",132,"Lethrinus nebulosus","eez","Colombia",0
"37153",133,"Lethrinus nebulosus","eez","Honduras",0
"37154",134,"Lethrinus nebulosus","eez","El Salvador",0
"37155",135,"Lethrinus nebulosus","eez","Mexico",0
"37156",136,"Lethrinus nebulosus","eez","Guatemala",0
"37157",137,"Lethrinus nebulosus","eez","Ecuador",0
"37158",138,"Lethrinus nebulosus","eez","Peru",0
"37159",146,"Lethrinus nebulosus","eez","Pitcairn",0
"37160",147,"Lethrinus nebulosus","eez","French Polynesia",0
"37161",148,"Lethrinus nebulosus","eez","Line Group",0
"37162",149,"Lethrinus nebulosus","eez","Jarvis Island",0
"37163",150,"Lethrinus nebulosus","eez","Palmyra Atoll",0
"37164",151,"Lethrinus nebulosus","eez","American Samoa",0
"37165",152,"Lethrinus nebulosus","eez","Samoa",0
"37166",153,"Lethrinus nebulosus","eez","Cook Islands",0
"37167",154,"Lethrinus nebulosus","eez","Niue",0
"37168",155,"Lethrinus nebulosus","eez","Tonga",0
"37169",156,"Lethrinus nebulosus","eez","Tokelau",0
"37170",157,"Lethrinus nebulosus","eez","Phoenix Group",0
"37171",158,"Lethrinus nebulosus","eez","Howland Island and Baker Island",0
"37172",159,"Lethrinus nebulosus","eez","Johnston Atoll",0
"37173",161,"Lethrinus nebulosus","eez","Wallis and Futuna",0
"37174",162,"Lethrinus nebulosus","eez","New Zealand",0
"37175",163,"Lethrinus nebulosus","eez","United States",0
"37176",190,"Lethrinus nebulosus","eez","Qatar",0
"37177",191,"Lethrinus nebulosus","eez","Iran",0
"37178",199,"Lethrinus nebulosus","eez","Democratic Republic of the Congo",0
"37179",200,"Lethrinus nebulosus","eez","Angola",0
"37180",202,"Lethrinus nebulosus","eez","Tanzania",0
"37181",203,"Lethrinus nebulosus","eez","India",0
"37182",204,"Lethrinus nebulosus","eez","Bangladesh",0
"37183",205,"Lethrinus nebulosus","eez","Myanmar",0
"37184",206,"Lethrinus nebulosus","eez","Malaysia",0
"37185",207,"Lethrinus nebulosus","eez","Vietnam",0
"37186",208,"Lethrinus nebulosus","eez","Singapore",0
"37187",209,"Lethrinus nebulosus","eez","China",0
"37188",210,"Lethrinus nebulosus","eez","Japan",0
"37189",212,"Lethrinus nebulosus","eez","Kiribati",0
"37190",214,"Lethrinus nebulosus","eez","Egypt",0
"37191",216,"Lethrinus nebulosus","eez","Indonesia",0
"37192",224,"Lethrinus nebulosus","eez","Chile",0
"37193",231,"Lethrinus nebulosus","eez","East Timor",0
"37194",237,"Lethrinus nebulosus","eez","Oecussi Ambeno",0
"37195",247,"Lethrinus nebulosus","eez","Brunei",0
"37196",267,"Lethrinus nebulosus","fao","Atlantic, Southeast",0
"37197",269,"Lethrinus nebulosus","fao","Indian Ocean, Western",0
"37198",274,"Lethrinus nebulosus","fao","Pacific, Western Central",0
"37199",276,"Lethrinus nebulosus","fao","Pacific, Southwest",0
"37200",277,"Lethrinus nebulosus","fao","Pacific, Southeast",0
"37201",1,"Lethrinus microdon","eez","Cocos Islands",0.5
"37202",2,"Lethrinus microdon","eez","Christmas Island",0.5
"37203",5,"Lethrinus microdon","eez","New Caledonia",0.5
"37204",7,"Lethrinus microdon","eez","Solomon Islands",0.5
"37205",8,"Lethrinus microdon","eez","Palau",0.5
"37206",9,"Lethrinus microdon","eez","Micronesia",0.5
"37207",14,"Lethrinus microdon","eez","Taiwan",0.5
"37208",15,"Lethrinus microdon","eez","Philippines",0.5
"37209",16,"Lethrinus microdon","eez","Australia",0.5
"37210",17,"Lethrinus microdon","eez","Papua New Guinea",0.5
"37211",24,"Lethrinus microdon","eez","Cambodia",0.5
"37212",25,"Lethrinus microdon","eez","Thailand",0.5
"37213",26,"Lethrinus microdon","eez","Andaman and Nicobar",0.5
"37214",28,"Lethrinus microdon","eez","Comoro Islands",0.5
"37215",29,"Lethrinus microdon","eez","Mayotte",0.5
"37216",30,"Lethrinus microdon","eez","Glorioso Islands",0.5
"37217",31,"Lethrinus microdon","eez","Seychelles",0.5
"37218",32,"Lethrinus microdon","eez","R_union",0.5
"37219",33,"Lethrinus microdon","eez","Juan de Nova Island",0.5
"37220",34,"Lethrinus microdon","eez","Bassas da India",0.5
"37221",35,"Lethrinus microdon","eez","Ile Europa",0.5
"37222",36,"Lethrinus microdon","eez","Ile Tromelin",0.5
"37223",37,"Lethrinus microdon","eez","Mauritius",0.5
"37224",38,"Lethrinus microdon","eez","British Indian Ocean Territory",0.5
"37225",39,"Lethrinus microdon","eez","Maldives",0.5
"37226",40,"Lethrinus microdon","eez","Sri Lanka",0.5
"37227",41,"Lethrinus microdon","eez","Mozambique",0.5
"37228",42,"Lethrinus microdon","eez","Madagascar",0.5
"37229",43,"Lethrinus microdon","eez","Kenya",0.5
"37230",44,"Lethrinus microdon","eez","Somalia",0.5
"37231",45,"Lethrinus microdon","eez","Eritrea",0.5
"37232",46,"Lethrinus microdon","eez","Djibouti",0.5
"37233",47,"Lethrinus microdon","eez","Yemen",0.5
"37234",48,"Lethrinus microdon","eez","Oman",0.5
"37235",49,"Lethrinus microdon","eez","Sudan",0.5
"37236",50,"Lethrinus microdon","eez","Saudi Arabia",0.5
"37237",51,"Lethrinus microdon","eez","Kuwait",0.5
"37238",52,"Lethrinus microdon","eez","Bahrain",0.5
"37239",53,"Lethrinus microdon","eez","Pakistan",0.5
"37240",54,"Lethrinus microdon","eez","United Arab Emirates",0.5
"37241",190,"Lethrinus microdon","eez","Qatar",0.5
"37242",191,"Lethrinus microdon","eez","Iran",0.5
"37243",202,"Lethrinus microdon","eez","Tanzania",0.5
"37244",203,"Lethrinus microdon","eez","India",0.5
"37245",205,"Lethrinus microdon","eez","Myanmar",0.5
"37246",206,"Lethrinus microdon","eez","Malaysia",0.5
"37247",207,"Lethrinus microdon","eez","Vietnam",0.5
"37248",209,"Lethrinus microdon","eez","China",0.5
"37249",210,"Lethrinus microdon","eez","Japan",0.5
"37250",214,"Lethrinus microdon","eez","Egypt",0.5
"37251",216,"Lethrinus microdon","eez","Indonesia",0.5
